apr,a-pr
pap,pa-p
papr,pa-pr
ak,a-k
akz,a-kz
vak,va-k
vakz,va-kz
av,a-v
avf,a-vf
rav,ra-v
ravf,ra-vf
ad,a-d
ada,a-da
yad,ya-d
yada,ya-da
rA,ra-A
rAd,ra-Ad
drA,dra-A
drAd,dra-Ad
ap,a-p
apA,a-pA
vap,va-p
vapA,va-pA
aS,a-S
aSO,a-SO
taS,ta-S
taSO,ta-SO
as,a-s
asi,a-si
tas,ta-s
tasi,ta-si
acCa,at-Sa
acCab,at-Sab
zacCa,zat-Sa
zacCab,zat-Sab
aS,a-S
aSo,a-So
paS,pa-S
paSo,pa-So
rAn,ra-an
rAnu,ra-anu
krAn,kra-an
krAnu,kra-anu
ik,i-k
ike,i-ke
rik,ri-k
rike,ri-ke
tAg,ta-ag
tAgn,ta-agn
ptAg,pta-ag
ptAgn,pta-agn
aj,a-j
aja,a-ja
saj,sa-j
saja,sa-ja
ur,u-r
urU,u-rU
rur,ru-r
rurU,ru-rU
rok,ra-uk
rokt,ra-ukt
trok,tra-uk
trokt,tra-ukt
ah,a-h
ahI,a-hI
nah,na-h
nahI,na-hI
am,a-m
amA,a-mA
tam,ta-m
tamA,ta-mA
id,i-d
ide,i-de
nid,ni-d
nide,ni-de
ap,a-p
apa,a-pa
map,ma-p
mapa,ma-pa
ih,i-h
ihi,i-hi
tih,ti-h
tihi,ti-hi
as,a-s
asa,a-sa
nas,na-s
nasa,na-sa
ak,a-k
aka,a-ka
nak,na-k
naka,na-ka
as,a-s
asA,a-sA
ras,ra-s
rasA,ra-sA
at,a-t
ata,a-ta
cat,ca-t
cata,ca-ta
jov,jaH-v
jovf,jaH-vf
ajov,ajaH-v
ajovf,ajaH-vf
av,a-v
avA,a-vA
nav,na-v
navA,na-vA
us,u-s
usT,u-sT
dus,du-s
dusT,du-sT
rA,ra-A
rAc,ra-Ac
UrA,Ura-A
UrAc,Ura-Ac
pot,pa-ut
pott,pa-utt
fpot,fpa-ut
fpott,fpa-utt
aSC,aH-C
aSCa,aH-Ca
raSC,raH-C
raSCa,raH-Ca
ak,a-k
akA,a-kA
tak,ta-k
takA,ta-kA
av,a-v
ava,a-va
hav,ha-v
hava,ha-va
AB,A-B
ABA,A-BA
wAB,wA-B
wABA,wA-BA
av,a-v
avi,a-vi
pav,pa-v
pavi,pa-vi
ad,a-d
adA,a-dA
rad,ra-d
radA,ra-dA
gAD,ga-aD
gADi,ga-aDi
NgAD,Nga-aD
NgADi,Nga-aDi
aD,a-D
aDv,a-Dv
laD,la-D
laDv,la-Dv
tp,t-p
tpi,t-pi
atp,at-p
atpi,at-pi
nod,na-ud
noda,na-uda
Anod,Ana-ud
Anoda,Ana-uda
pA,pa-A
pAd,pa-Ad
ApA,Apa-A
ApAd,Apa-Ad
at,a-t
ata,a-ta
tat,ta-t
tata,ta-ta
lod,lA-ud
loda,lA-uda
ilod,ilA-ud
iloda,ilA-uda
aS,a-S
aSr,a-Sr
yaS,ya-S
yaSr,ya-Sr
arz,a-fz
rarz,ra-fz
yAn,ya-an
yAnu,ya-anu
ryAn,rya-an
ryAnu,rya-anu
am,a-m
ama,a-ma
nam,na-m
nama,na-ma
ad,a-d
adA,a-dA
vad,va-d
vadA,va-dA
ad,a-d
ade,a-de
yad,ya-d
yade,ya-de
av,a-v
ave,a-ve
lav,la-v
lave,la-ve
ks,k-s
ksr,k-sr
aks,ak-s
aksr,ak-sr
av,a-v
avr,a-vr
Tav,Ta-v
Tavr,Ta-vr
ip,i-p
ipU,i-pU
tip,ti-p
tipU,ti-pU
ak,a-k
akA,a-kA
lak,la-k
lakA,la-kA
ap,a-p
apu,a-pu
tap,ta-p
tapu,ta-pu
aB,a-B
aBf,a-Bf
yaB,ya-B
yaBf,ya-Bf
as,a-s
asa,a-sa
ras,ra-s
rasa,ra-sa
av,a-v
avi,a-vi
rav,ra-v
ravi,ra-vi
ar,a-r
arA,a-rA
var,va-r
varA,va-rA
aj,a-j
ajA,a-jA
Saj,Sa-j
SajA,Sa-jA
am,a-m
ame,a-me
Ram,Ra-m
Rame,Ra-me
ak,a-k
akr,a-kr
tak,ta-k
takr,ta-kr
av,a-v
avi,a-vi
mav,ma-v
mavi,ma-vi
av,a-v
avi,a-vi
mav,ma-v
mavi,ma-vi
Ad,A-Ad
AdI,A-AdI
tAd,tA-Ad
tAdI,tA-AdI
ad,a-d
adA,a-dA
dad,da-d
dadA,da-dA
IS,I-S
ISo,I-So
BIS,BI-S
BISo,BI-So
aB,a-B
aBi,a-Bi
ad,a-d
ada,a-da
mad,ma-d
mada,ma-da
ak,a-k
akf,a-kf
Sak,Sa-k
Sakf,Sa-kf
aS,a-S
aSA,a-SA
yaS,ya-S
yaSA,ya-SA
ak,a-k
akA,a-kA
nak,na-k
nakA,na-kA
as,a-s
asa,a-sa
kas,ka-s
kasa,ka-sa
am,a-m
amu,a-mu
tam,ta-m
tamu,ta-mu
as,a-s
asa,a-sa
vas,va-s
vasa,va-sa
tot,ta-ut
tots,ta-uts
atot,ata-ut
atots,ata-uts
aS,a-S
aSa,a-Sa
naS,na-S
naSa,na-Sa
lAk,la-ak
lAkz,la-akz
AlAk,Ala-ak
AlAkz,Ala-akz
ap,a-p
apr,a-pr
Rap,Ra-p
Rapr,Ra-pr
av,a-v
avA,a-vA
tav,ta-v
tavA,ta-vA
av,a-v
ava,a-va
wav,wa-v
wava,wa-va
aS,a-S
aSa,a-Sa
yaS,ya-S
yaSa,ya-Sa
pAv,pa-av
pAva,pa-ava
lpAv,lpa-av
lpAva,lpa-ava
am,a-m
ama,a-ma
Ram,Ra-m
Rama,Ra-ma
av,a-v
ava,a-va
rav,ra-v
rava,ra-va
as,a-s
asA,a-sA
tas,ta-s
tasA,ta-sA
am,a-m
ama,a-ma
kam,ka-m
kama,ka-ma
ac,a-c
aci,a-ci
yac,ya-c
yaci,ya-ci
As,A-s
Asv,A-sv
hAs,hA-s
hAsv,hA-sv
ap,a-p
apa,a-pa
vap,va-p
vapa,va-pa
ard,a-fd
ardD,a-fdD
hard,ha-fd
hardD,ha-fdD
av,a-v
avi,a-vi
yav,ya-v
yavi,ya-vi
av,a-v
ava,a-va
pav,pa-v
pava,pa-va
ad,a-d
adA,a-dA
yad,ya-d
yadA,ya-dA
up,u-p
upa,u-pa
tup,tu-p
tupa,tu-pa
ad,a-d
ada,a-da
lad,la-d
lada,la-da
tod,ta-ud
todv,ta-udv
Itod,Ita-ud
Itodv,Ita-udv
Ap,A-p
Apa,A-pa
nAp,nA-p
nApa,nA-pa
Ap,A-p
Apr,A-pr
hAp,hA-p
hApr,hA-pr
ak,a-k
aka,a-ka
nak,na-k
naka,na-ka
am,a-m
ama,a-ma
lam,la-m
lama,la-ma
id,i-d
idA,i-dA
wid,wi-d
widA,wi-dA
am,a-m
amA,a-mA
gam,ga-m
gamA,ga-mA
am,a-m
ama,a-ma
nam,na-m
nama,na-ma
av,a-v
avA,a-vA
nav,na-v
navA,na-vA
nop,na-up
nopa,na-upa
Anop,Ana-up
Anopa,Ana-upa
ak,a-k
aka,a-ka
Kak,Ka-k
Kaka,Ka-ka
ib,i-b
iba,i-ba
tib,ti-b
tiba,ti-ba
ag,a-g
aga,a-ga
pag,pa-g
paga,pa-ga
ap,a-p
apr,a-pr
cap,ca-p
capr,ca-pr
rAm,ra-am
rAmb,ra-amb
arAm,ara-am
arAmb,ara-amb
arz,a-fz
arza,a-fza
yarz,ya-fz
yarza,ya-fza
yA,ya-A
yAs,ya-As
ryA,rya-A
ryAs,rya-As
am,a-m
amA,a-mA
dam,da-m
damA,da-mA
as,a-s
asT,a-sT
mas,ma-s
masT,ma-sT
am,a-m
amU,a-mU
yam,ya-m
yamU,ya-mU
RAg,Ra-ag
RAgu,Ra-agu
uRAg,uRa-ag
uRAgu,uRa-agu
is,i-s
isa,i-sa
zis,zi-s
zisa,zi-sa
tA,ta-A
tAt,ta-At
itA,ita-A
itAt,ita-At
ac,a-c
acU,a-cU
rac,ra-c
racU,ra-cU
ik,i-k
ikr,i-kr
Bik,Bi-k
Bikr,Bi-kr
as,a-s
asa,a-sa
Ras,Ra-s
Rasa,Ra-sa
tAl,ta-al
tAla,ta-ala
itAl,ita-al
itAla,ita-ala
am,a-m
ama,a-ma
nam,na-m
nama,na-ma
tAp,ta-ap
tApa,ta-apa
ttAp,tta-ap
ttApa,tta-apa
aj,a-j
aja,a-ja
daj,da-j
daja,da-ja
am,a-m
ama,a-ma
vam,va-m
vama,va-ma
rA,ra-A
rAj,ra-Aj
arA,ara-A
arAj,ara-Aj
ID,I-D
IDa,I-Da
cID,cI-D
cIDa,cI-Da
aj,a-j
ajY,a-jY
Raj,Ra-j
RajY,Ra-jY
as,a-s
asT,a-sT
mas,ma-s
masT,ma-sT
SoG,SaH-G
SoGn,SaH-Gn
rSoG,rSaH-G
rSoGn,rSaH-Gn
aK,a-K
aKi,a-Ki
laK,la-K
laKi,la-Ki
ad,a-d
ada,a-da
tad,ta-d
tada,ta-da
as,a-s
asT,a-sT
pas,pa-s
pasT,pa-sT
iy,i-y
iyA,i-yA
viy,vi-y
viyA,vi-yA
Av,A-v
Ava,A-va
YAv,YA-v
YAva,YA-va
ip,i-p
ipU,i-pU
nip,ni-p
nipU,ni-pU
aS,a-S
aSa,a-Sa
DaS,Da-S
DaSa,Da-Sa
ak,a-k
aka,a-ka
wak,wa-k
waka,wa-ka
aS,a-S
aSu,a-Su
vaS,va-S
vaSu,va-Su
al,a-l
alA,a-lA
jal,ja-l
jalA,ja-lA
RA,Ra-A
RAS,Ra-AS
ARA,ARa-A
ARAS,ARa-AS
aj,a-j
aja,a-ja
raj,ra-j
raja,ra-ja
am,a-m
ama,a-ma
ram,ra-m
rama,ra-ma
ak,a-k
akU,a-kU
lak,la-k
lakU,la-kU
ay,a-y
ayo,a-yo
Way,Wa-y
Wayo,Wa-yo
aS,a-S
aSA,a-SA
yaS,ya-S
yaSA,ya-SA
as,a-s
asa,a-sa
kas,ka-s
kasa,ka-sa
ap,a-p
apa,a-pa
tap,ta-p
tapa,ta-pa
ak,a-k
aka,a-ka
yak,ya-k
yaka,ya-ka
mAp,ma-ap
mApe,ma-ape
rmAp,rma-ap
rmApe,rma-ape
Rot,Ra-ut
Rott,Ra-utt
aRot,aRa-ut
aRott,aRa-utt
ig,i-g
igu,i-gu
wig,wi-g
wigu,wi-gu
is,i-s
ism,i-sm
tis,ti-s
tism,ti-sm
aS,a-S
aSu,a-Su
rod,ra-ud
Irod,Ira-ud
ag,a-g
aga,a-ga
lag,la-g
laga,la-ga
yA,ya-A
yAg,ya-Ag
nyA,nya-A
nyAg,nya-Ag
aB,a-B
aBa,a-Ba
paB,pa-B
paBa,pa-Ba
uy,u-y
uyo,u-yo
Duy,Du-y
Duyo,Du-yo
aS,a-S
aSA,a-SA
maS,ma-S
maSA,ma-SA
ak,a-k
akf,a-kf
mak,ma-k
makf,ma-kf
RAn,Ra-an
RAnt,Ra-ant
aRAn,aRa-an
aRAnt,aRa-ant
lAz,la-az
lAzw,la-azw
alAz,ala-az
alAzw,ala-azw
As,A-s
AsT,A-sT
yAs,yA-s
yAsT,yA-sT
as,a-s
asT,a-sT
was,wa-s
wasT,wa-sT
im,i-m
ima,i-ma
rim,ri-m
rima,ri-ma
ak,a-k
aka,a-ka
Rak,Ra-k
Raka,Ra-ka
ak,a-k
aka,a-ka
yak,ya-k
yaka,ya-ka
all,at-l
alla,at-la
tall,tat-l
talla,tat-la
aS,a-S
aSr,a-Sr
raS,ra-S
raSr,ra-Sr
fgr,fk-r
fgrU,fk-rU
dfgr,dfk-r
dfgrU,dfk-rU
ad,a-d
adA,a-dA
wad,wa-d
wadA,wa-dA
ah,a-h
gah,ga-h
uS,u-S
uSA,u-SA
suS,su-S
suSA,su-SA
ag,a-g
agu,a-gu
Sag,Sa-g
Sagu,Sa-gu
aS,a-S
aSv,a-Sv
RaS,Ra-S
RaSv,Ra-Sv
at,a-t
atu,a-tu
mat,ma-t
matu,ma-tu
ud,u-d
udA,u-dA
hud,hu-d
hudA,hu-dA
ap,a-p
apa,a-pa
rap,ra-p
rapa,ra-pa
kod,ka-ud
koda,ka-uda
ekod,eka-ud
ekoda,eka-uda
ad,a-d
adr,a-dr
nad,na-d
nadr,na-dr
av,a-v
avA,a-vA
rav,ra-v
ravA,ra-vA
av,a-v
avA,a-vA
yav,ya-v
yavA,ya-vA
an,a-n
anA,a-nA
van,va-n
vanA,va-nA
al,a-l
ali,a-li
mal,ma-l
mali,ma-li
av,a-v
ava,a-va
tav,ta-v
tava,ta-va
as,a-s
asT,a-sT
yas,ya-s
yasT,ya-sT
iqb,iw-b
iqba,iw-ba
viqb,viw-b
viqba,viw-ba
ap,a-p
apa,a-pa
vap,va-p
vapa,va-pa
Ag,A-g
Agf,A-gf
hAg,hA-g
hAgf,hA-gf
as,a-s
asp,a-sp
vas,va-s
vasp,va-sp
Rot,Ra-ut
Rots,Ra-uts
aRot,aRa-ut
aRots,aRa-uts
ak,a-k
aka,a-ka
Rak,Ra-k
Raka,Ra-ka
aB,a-B
aBa,a-Ba
maB,ma-B
maBa,ma-Ba
igA,ik-A
igAg,ik-Ag
digA,dik-A
digAg,dik-Ag
nA,na-A
nnA,nna-A
aj,a-j
ajY,a-jY
maj,ma-j
majY,ma-jY
ks,k-s
ksr,k-sr
aks,ak-s
aksr,ak-sr
ap,a-p
apr,a-pr
tap,ta-p
tapr,ta-pr
ag,a-g
agr,a-gr
vag,va-g
vagr,va-gr
av,a-v
avA,a-vA
Rav,Ra-v
RavA,Ra-vA
ag,a-g
aga,a-ga
mag,ma-g
maga,ma-ga
us,u-s
usa,u-sa
dus,du-s
dusa,du-sa
rAn,ra-an
rAnD,ra-anD
arAn,ara-an
arAnD,ara-anD
ak,a-k
akf,a-kf
nak,na-k
nakf,na-kf
Aj,A-j
Aji,A-ji
BAj,BA-j
BAji,BA-ji
aB,a-B
aBA,a-BA
maB,ma-B
maBA,ma-BA
ap,a-p
apr,a-pr
Dap,Da-p
Dapr,Da-pr
ag,a-g
agf,a-gf
nag,na-g
nagf,na-gf
aB,a-B
aBU,a-BU
maB,ma-B
maBU,ma-BU
as,a-s
asa,a-sa
ras,ra-s
rasa,ra-sa
aS,a-S
aSa,a-Sa
maS,ma-S
maSa,ma-Sa
at,a-t
ata,a-ta
tat,ta-t
tata,ta-ta
Av,A-v
Ave,A-ve
hAv,hA-v
hAve,hA-ve
ar,a-r
ara,a-ra
nar,na-r
nara,na-ra
aS,a-S
aSi,a-Si
taS,ta-S
taSi,ta-Si
got,ga-ut
gotk,ga-utk
ugot,uga-ut
ugotk,uga-utk
Ar,A-r
Ara,A-ra
kAr,kA-r
kAra,kA-ra
ag,a-g
aga,a-ga
yag,ya-g
yaga,ya-ga
as,a-s
asE,a-sE
ras,ra-s
rasE,ra-sE
ad,a-d
ada,a-da
mad,ma-d
mada,ma-da
ap,a-p
apa,a-pa
vap,va-p
vapa,va-pa
ap,a-p
apa,a-pa
rap,ra-p
rapa,ra-pa
yAp,ya-ap
yApa,ya-apa
syAp,sya-ap
syApa,sya-apa
ak,a-k
akA,a-kA
lak,la-k
lakA,la-kA
lAS,la-aS
lASa,la-aSa
ilAS,ila-aS
ilASa,ila-aSa
QAN,Qa-aN
QANg,Qa-aNg
fQAN,fQa-aN
fQANg,fQa-aNg
as,a-s
asT,a-sT
Bas,Ba-s
BasT,Ba-sT
am,a-m
ama,a-ma
ham,ha-m
hama,ha-ma
ak,a-k
aka,a-ka
tak,ta-k
taka,ta-ka
Ad,A-d
Ado,A-do
jAd,jA-d
jAdo,jA-do
ij,i-j
ijA,i-jA
Rij,Ri-j
RijA,Ri-jA
ub,u-b
uba,u-ba
Sub,Su-b
Suba,Su-ba
aD,a-D
aDa,a-Da
vaD,va-D
vaDa,va-Da
ay,a-y
ayo,a-yo
ray,ra-y
rayo,ra-yo
ap,a-p
apr,a-pr
nap,na-p
napr,na-pr
ih,i-h
ihI,i-hI
tih,ti-h
tihI,ti-hI
an,a-n
ani,a-ni
pan,pa-n
pani,pa-ni
aD,a-D
aDa,a-Da
taD,ta-D
taDa,ta-Da
an,a-n
ana,a-na
ran,ra-n
rana,ra-na
kAg,ka-ag
kAgn,ka-agn
ikAg,ika-ag
ikAgn,ika-agn
ap,a-p
apu,a-pu
ak,a-k
akz,a-kz
rak,ra-k
rakz,ra-kz
An,A-n
Ana,A-na
BAn,BA-n
BAna,BA-na
mA,ma-A
mAB,ma-AB
emA,ema-A
emAB,ema-AB
ag,a-g
agu,a-gu
yag,ya-g
yagu,ya-gu
Rol,Ra-ul
Rola,Ra-ula
fRol,fRa-ul
fRola,fRa-ula
ag,a-g
agu,a-gu
yag,ya-g
yagu,ya-gu
am,a-m
amA,a-mA
tam,ta-m
tamA,ta-mA
ap,a-p
apa,a-pa
tap,ta-p
tapa,ta-pa
ug,u-g
uga,u-ga
Dug,Du-g
Duga,Du-ga
aj,a-j
ajv,a-jv
taj,ta-j
tajv,ta-jv
nod,na-ud
noda,na-uda
anod,ana-ud
anoda,ana-uda
ap,a-p
apa,a-pa
Sap,Sa-p
Sapa,Sa-pa
lA,la-A
lAy,la-Ay
alA,ala-A
alAy,ala-Ay
aS,a-S
aSr,a-Sr
raS,ra-S
raSr,ra-Sr
rod,ra-ud
roda,ra-uda
arod,ara-ud
aroda,ara-uda
aj,a-j
aja,a-ja
paj,pa-j
paja,pa-ja
tod,ta-ud
itod,ita-ud
aS,a-S
aSa,a-Sa
DaS,Da-S
DaSa,Da-Sa
iv,i-v
ivi,i-vi
tiv,ti-v
tivi,ti-vi
am,a-m
amA,a-mA
tam,ta-m
tamA,ta-mA
ten,ta-in
tend,ta-ind
iten,ita-in
itend,ita-ind
ir,i-r
ira,i-ra
vir,vi-r
vira,vi-ra
ap,a-p
apa,a-pa
rap,ra-p
rapa,ra-pa
adA,at-A
adAt,at-At
tadA,tat-A
tadAt,tat-At
ij,i-j
ijI,i-jI
tij,ti-j
tijI,ti-jI
ts,t-s
tsa,t-sa
ats,at-s
atsa,at-sa
ak,a-k
akA,a-kA
tak,ta-k
takA,ta-kA
TA,Ta-A
TAd,Ta-Ad
sTA,sTa-A
sTAd,sTa-Ad
Ik,I-k
IkA,I-kA
rIk,rI-k
rIkA,rI-kA
ap,a-p
api,a-pi
yap,ya-p
yapi,ya-pi
id,i-d
idA,i-dA
tid,ti-d
tidA,ti-dA
Ap,A-p
Apu,A-pu
hAp,hA-p
hApu,hA-pu
ag,a-g
agA,a-gA
yag,ya-g
yagA,ya-gA
hAr,ha-ar
hArT,ha-arT
ahAr,aha-ar
ahArT,aha-arT
uv,u-v
uvi,u-vi
huv,hu-v
huvi,hu-vi
iv,i-v
ivf,i-vf
tiv,ti-v
tivf,ti-vf
RA,Ra-A
RAk,Ra-Ak
rRA,rRa-A
rRAk,rRa-Ak
am,a-m
amA,a-mA
ic,i-c
ica,i-ca
sic,si-c
sica,si-ca
am,a-m
amu,a-mu
ram,ra-m
ramu,ra-mu
uy,u-y
uyo,u-yo
ruy,ru-y
ruyo,ru-yo
ac,a-c
acU,a-cU
kac,ka-c
kacU,ka-cU
Av,A-v
Avy,A-vy
yAv,yA-v
yAvy,yA-vy
aS,a-S
aSo,a-So
vaS,va-S
vaSo,va-So
uk,u-k
uku,u-ku
ruk,ru-k
ruku,ru-ku
ac,a-c
aci,a-ci
kac,ka-c
kaci,ka-ci
aB,a-B
aBu,a-Bu
kaB,ka-B
kaBu,ka-Bu
am,a-m
amA,a-mA
ram,ra-m
ramA,ra-mA
top,ta-up
topa,ta-upa
atop,ata-up
atopa,ata-upa
at,a-t
atr,a-tr
lat,la-t
latr,la-tr
as,a-s
asa,a-sa
was,wa-s
wasa,wa-sa
ap,a-p
apr,a-pr
dap,da-p
dapr,da-pr
vA,va-A
vAt,va-At
SvA,Sva-A
SvAt,Sva-At
av,a-v
avy,a-vy
gav,ga-v
gavy,ga-vy
tot,ta-ut
tots,ta-uts
atot,ata-ut
atots,ata-uts
am,a-m
amA,a-mA
Ram,Ra-m
RamA,Ra-mA
Ig,I-g
Igu,I-gu
cIg,cI-g
cIgu,cI-gu
aS,a-S
aSA,a-SA
maS,ma-S
maSA,ma-SA
ad,a-d
adr,a-dr
yad,ya-d
yadr,ya-dr
an,a-n
ani,a-ni
wan,wa-n
wani,wa-ni
iB,i-B
iBA,i-BA
DiB,Di-B
DiBA,Di-BA
zol,za-ul
zolb,za-ulb
izol,iza-ul
izolb,iza-ulb
az,a-z
aza,a-za
kaz,ka-z
kaza,ka-za
ag,a-g
aga,a-ga
zag,za-g
zaga,za-ga
ag,a-g
aga,a-ga
yag,ya-g
yaga,ya-ga
aS,a-S
aSi,a-Si
maS,ma-S
maSi,ma-Si
ap,a-p
apr,a-pr
lap,la-p
lapr,la-pr
rA,ra-A
rAK,ra-AK
ArA,Ara-A
ArAK,Ara-AK
as,a-s
asa,a-sa
mas,ma-s
masa,ma-sa
al,a-l
alA,a-lA
val,va-l
valA,va-lA
aS,a-S
aSa,a-Sa
raS,ra-S
raSa,ra-Sa
aD,ap-D
aDA,ap-DA
ad,a-d
adu,a-du
yad,ya-d
yadu,ya-du
Av,A-v
Avi,A-vi
hAv,hA-v
hAvi,hA-vi
ac,a-c
aci,a-ci
Rac,Ra-c
Raci,Ra-ci
IG,I-G
IGn,I-Gn
rIG,rI-G
rIGn,rI-Gn
am,a-m
amA,a-mA
Dam,Da-m
DamA,Da-mA
ap,a-p
apA,a-pA
dap,da-p
dapA,da-pA
av,a-v
avi,a-vi
Rav,Ra-v
Ravi,Ra-vi
ak,a-k
akr,a-kr
tak,ta-k
takr,ta-kr
ah,a-h
ahr,a-hr
kah,ka-h
kahr,ka-hr
av,a-v
ava,a-va
mav,ma-v
mava,ma-va
ay,a-y
ayu,a-yu
ray,ra-y
rayu,ra-yu
av,a-v
avi,a-vi
Rav,Ra-v
Ravi,Ra-vi
voz,va-uz
vozR,va-uzR
avoz,ava-uz
avozR,ava-uzR
lA,la-A
lAh,la-Ah
alA,ala-A
alAh,ala-Ah
cya,ci-a
cyar,ci-ar
ucya,uci-a
ucyar,uci-ar
As,A-s
Asa,A-sa
BAs,BA-s
BAsa,BA-sa
aS,a-S
aSA,a-SA
jaS,ja-S
jaSA,ja-SA
WAD,Wa-aD
WADi,Wa-aDi
zWAD,zWa-aD
zWADi,zWa-aDi
Ij,I-j
Ija,I-ja
rIj,rI-j
rIja,rI-ja
adg,at-g
adgu,at-gu
yadg,yat-g
yadgu,yat-gu
aS,a-S
aSI,a-SI
KaS,Ka-S
KaSI,Ka-SI
rA,ra-A
rAc,ra-Ac
drA,dra-A
drAc,dra-Ac
Kod,Ka-ud
Kodg,Ka-udg
uKod,uKa-ud
uKodg,uKa-udg
ak,a-k
akf,a-kf
Rak,Ra-k
Rakf,Ra-kf
aS,a-S
aSI,a-SI
maS,ma-S
maSI,ma-SI
aD,a-D
aDa,a-Da
maD,ma-D
maDa,ma-Da
aj,a-j
ajA,a-jA
paj,pa-j
pajA,pa-jA
mon,maH-n
moni,maH-ni
amon,amaH-n
amoni,amaH-ni
ad,a-d
ada,a-da
rad,ra-d
rada,ra-da
hez,hA-iz
hezv,hA-izv
ahez,ahA-iz
ahezv,ahA-izv
ak,a-k
akU,a-kU
Wak,Wa-k
WakU,Wa-kU
aj,a-j
ajY,a-jY
naj,na-j
najY,na-jY
as,a-s
asu,a-su
nOz,na-oz
nOza,na-oza
anOz,ana-oz
anOza,ana-oza
hAn,ha-an
hAnt,ha-ant
ehAn,eha-an
ehAnt,eha-ant
am,a-m
ama,a-ma
Ram,Ra-m
Rama,Ra-ma
av,a-v
ava,a-va
kav,ka-v
kava,ka-va
am,a-m
amu,a-mu
kam,ka-m
kamu,ka-mu
as,a-s
asu,a-su
yas,ya-s
yasu,ya-su
ap,a-p
apr,a-pr
gap,ga-p
gapr,ga-pr
av,a-v
avA,a-vA
yav,ya-v
yavA,ya-vA
ak,a-k
akz,a-kz
gak,ga-k
gakz,ga-kz
ar,a-r
arA,a-rA
tar,ta-r
tarA,ta-rA
un,u-n
une,u-ne
qun,qu-n
qune,qu-ne
as,a-s
asa,a-sa
ij,i-j
ija,i-ja
mij,mi-j
mija,mi-ja
vod,va-ud
vodA,va-udA
svod,sva-ud
svodA,sva-udA
av,a-v
avi,a-vi
kav,ka-v
kavi,ka-vi
aB,a-B
aBA,a-BA
KaB,Ka-B
KaBA,Ka-BA
ap,a-p
apI,a-pI
as,a-s
asA,a-sA
was,wa-s
wasA,wa-sA
Ap,A-p
Apr,A-pr
nAp,nA-p
nApr,nA-pr
TAB,Ta-aB
TABi,Ta-aBi
rTAB,rTa-aB
rTABi,rTa-aBi
yA,ya-A
yAg,ya-Ag
nyA,nya-A
nyAg,nya-Ag
HS,H-S
HSr,H-Sr
uHS,uH-S
uHSr,uH-Sr
av,a-v
avi,a-vi
rav,ra-v
ravi,ra-vi
aD,a-D
aDa,a-Da
jaD,ja-D
jaDa,ja-Da
av,a-v
ava,a-va
kav,ka-v
kava,ka-va
aS,a-S
aSa,a-Sa
taS,ta-S
taSa,ta-Sa
an,a-n
anA,a-nA
kan,ka-n
kanA,ka-nA
ag,a-g
aga,a-ga
vag,va-g
vaga,va-ga
rot,ra-ut
rott,ra-utt
urot,ura-ut
urott,ura-utt
uv,u-v
uvI,u-vI
huv,hu-v
huvI,hu-vI
av,a-v
avi,a-vi
kav,ka-v
kavi,ka-vi
ij,i-j
ija,i-ja
tij,ti-j
tija,ti-ja
ip,i-p
ipa,i-pa
mip,mi-p
mipa,mi-pa
aj,a-j
ajY,a-jY
maj,ma-j
majY,ma-jY
aS,a-S
aSa,a-Sa
yaS,ya-S
yaSa,ya-Sa
aj,a-j
raj,ra-j
ven,va-in
vend,va-ind
aven,ava-in
avend,ava-ind
as,a-s
asa,a-sa
kas,ka-s
kasa,ka-sa
av,a-v
avA,a-vA
Sav,Sa-v
SavA,Sa-vA
Ir,I-r
Iru,I-ru
rIr,rI-r
rIru,rI-ru
arR,a-fR
arRa,a-fRa
rarR,ra-fR
rarRa,ra-fRa
aD,a-D
aDa,a-Da
vaD,va-D
vaDa,va-Da
tod,ta-ud
todA,ta-udA
itod,ita-ud
itodA,ita-udA
am,a-m
ama,a-ma
ram,ra-m
rama,ra-ma
gAR,ga-aR
gARq,ga-aRq
fgAR,fga-aR
fgARq,fga-aRq
iv,i-v
iva,i-va
tiv,ti-v
tiva,ti-va
nAn,na-an
nAnt,na-ant
anAn,ana-an
anAnt,ana-ant
ac,a-c
ace,a-ce
tac,ta-c
tace,ta-ce
Ib,I-b
Ibi,I-bi
lIb,lI-b
lIbi,lI-bi
ab,a-b
abA,a-bA
Rab,Ra-b
RabA,Ra-bA
ap,a-p
apr,a-pr
map,ma-p
mapr,ma-pr
ad,a-d
adv,a-dv
rad,ra-d
radv,ra-dv
nAr,na-ar
nArh,na-arh
anAr,ana-ar
anArh,ana-arh
urA,uH-A
urAv,uH-Av
purA,puH-A
purAv,puH-Av
im,i-m
ima,i-ma
rim,ri-m
rima,ri-ma
AG,A-G
RAG,RA-G
aSc,aH-c
aSci,aH-ci
paSc,paH-c
paSci,paH-ci
adv,at-v
advi,at-vi
tadv,tat-v
tadvi,tat-vi
Iv,I-v
Ivi,I-vi
rIv,rI-v
rIvi,rI-vi
aSC,aH-C
aSCa,aH-Ca
raSC,raH-C
raSCa,raH-Ca
iS,i-S
iSI,i-SI
tiS,ti-S
tiSI,ti-SI
us,u-s
usa,u-sa
rus,ru-s
rusa,ru-sa
vot,va-ut
vott,va-utt
ivot,iva-ut
ivott,iva-utt
ap,a-p
apr,a-pr
lap,la-p
lapr,la-pr
at,a-t
atA,a-tA
tat,ta-t
tatA,ta-tA
ip,i-p
